asset_id,source,owner_license_status,allowed_in_production,notes,owner,license_identifier,distribution_proof_file,distribution_proof_sha256,source_sha256,scope,release_status,reviewed_at,verification_task
portrait_turtle_warrior__330x296,analysis/figma/raw/images/f3fbca764b386d8d2e91da13da85ea037cb4d2d8,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,70f2f03b4c0f2191e4e67e28999e10aaab2bfab69b3ed34781b5ace193ea8b55,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_frame_purple_orb__1428x1440,analysis/figma/raw/images/f4759d36c20f4d5406b3dfa5473651c47b84fdc9,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,975f5f6b97ce1c4516840be13d8b04fb3079fb07cac65e5780c3769f5866e848,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_nav_dungeon__1494x1139,analysis/figma/raw/images/f4cb8b25c50df3defb06b5d0fee4c2b311098774,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,43a4d7323cd336871a977e8166b83421b81c72f117cf0ab64fe1884f494152d6,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_lion_knight__661x606,analysis/figma/raw/images/f515249df249bb0eb674f85bb698f0a08e16de1e,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,0bf7cf58458260b6643ce47d8744e11253d570f36eb7ca8f6415b0c18a081d9c,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_boar_strip__272x91,analysis/figma/raw/images/f5f6f1cfaed144a8b9a28db81a7a3b14a09fd9d3,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,8f3f724c7642455cfe422d91f14b5f78d10cfdf10dc718067861163838e4a7d8,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
enemy_toxic_slime__414x347,analysis/figma/raw/images/f6342356b4085c635152a6b01871c29546cf5150,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,79081d0800f29fae25497e3708402ac87f8dd59e1a1f5b85f840cb218e95f9a8,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_panda_monk_chest__310x278,analysis/figma/raw/images/f6a052ebe198b716628da05eca724ad97d656774,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f93d0f8d93f6db9a454e5970a11095739eeb191dfa864865049dadc38f6c8e22,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_frost_strip__2172x724,analysis/figma/raw/images/f942f214c1087b5af4bfea18e4808a749cdfc2fe,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,695a0db3c21e3ac7dc18e08a9ad9e3824187d28c004555bf2e725039e511bbcb,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_raccoon_engineer_cannon_large__625x565,analysis/figma/raw/images/fb130201864a4e9776cc84c0735297c96c741912,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,a08ebe08664eb17c3106d57d1469fe393df1080105b8b60869ea3a1d82a626ce,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_bunny_assassin__1711x1827,analysis/figma/raw/images/fb3d4b7bdcf5505797f86cffd17d04e5fc32f3ab,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,c6d31753476eefb819839e82e6771e5af8769ee4a1a4dd1e4b72b7c001f04679,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_icon_dragon_red__1540x1564,analysis/figma/raw/images/fc1cc64139c8c276f0575a4ede022749b073a75c,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f319037f91057ff360e32f5019ce054dc5d4c47c9a076addcd136ac868df2e21,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
branding_hero_collage__384x256_variant2,analysis/figma/raw/images/fc52b4b7e95a3cce76c415a98144008fa17c304f,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,455736138b1c22b93de7212c0bb67f62224ab7b00da8e73f1e090dce90612fa3,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_panda_monk_staff__623x626,analysis/figma/raw/images/fcb06634e345c076cd030ae74ed295778eaf95c2,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,75071d4d2bfc1534c8f436de3a73b93da1beface1625f3e98e4a9acdc6978ff9,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_gold_hammer__237x264,analysis/figma/raw/images/fcde5112810dcc9a0455991ee80c16b8e547857e,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,0a424722b10847e1dcbd9e9f2f0b01110bed2c58fb29aaf6eaca9835278035ce,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_panda_monk__648x590,analysis/figma/raw/images/fe138567268deb1ce754c3226b89ef06cb95c1e6,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,9d7745bbacaa81655615cd4a9fc071879c4ad2e0cbb6e62ba53c16cb36975390,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_gold_bird_mask__527x591,analysis/figma/raw/images/fe361baf447b5629369e3a85a3dd3b7a1229c26e,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,6b2643af8d76215892416fcb7481549875d9dc41e2ee58bec942e303ef4cfaac,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_lion_knight_shield__458x423,analysis/figma/raw/images/fee263da58d83039825169394584a69fd9f99f5f,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f5bb046adbe70954cf268550b8a36bd1e56f265b92d7bc1b917ad7a93ed1ae4b,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_raccoon_engineer_ring_clock__279x246,analysis/figma/raw/images/ff5ce2c23792a21cc93445e282419d3ec5af9162,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,47a815ccb19b553cbef18fe92803bf56101bcfc6b3b5e6d663a26915087d5255,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_nav_crystal_relic__352x333,analysis/figma/raw/images/ff9f96b2ace9f7383bac0ca086da85cef7840773,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,e555d2f4f1d2f91c8c56cd66f46d6aacf3d4bca00c1fc01237ca9a2b001001a5,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
